GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59
1500000US110010025023,110010025023,"Block Group 3, Census Tract 25.02, District of Columbia, District of Columbia",325,104,22,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,25,0,12,0,12,0,12,0,12,0,12,22,25,0,12,0,12,0,12,22,25,303,109,211,112,167,108,0,12,139,101,28,35,0,12,44,46,0,12,0,12,0,12,0,12,0,12,44,46,0,12,0,12,0,12,44,46,92,70,25,28,0,12,25,28,0,12,0,12,67,63,0,12,0,12,56,58,11,19
1500000US110010025024,110010025024,"Block Group 4, Census Tract 25.02, District of Columbia, District of Columbia",788,168,123,66,56,67,35,58,0,12,35,58,0,12,0,12,21,31,0,12,0,12,0,12,0,12,0,12,21,31,0,12,0,12,0,12,21,31,67,68,51,63,0,12,41,63,10,17,0,12,16,26,0,12,0,12,16,26,0,12,665,166,268,132,90,60,0,12,33,44,48,41,9,15,178,116,48,74,0,12,48,74,0,12,0,12,130,91,0,12,33,37,97,88,0,12,397,148,190,112,20,32,122,103,39,64,9,14,207,109,0,12,100,85,55,62,52,53
1500000US110010026001,110010026001,"Block Group 1, Census Tract 26, District of Columbia, District of Columbia",507,61,22,17,13,13,13,13,0,12,7,10,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,10,4,6,4,6,0,12,0,12,0,12,5,8,0,12,0,12,0,12,5,8,485,61,271,55,232,56,0,12,77,46,85,34,70,28,39,23,4,7,0,12,0,12,0,12,4,7,35,24,0,12,8,12,7,10,20,17,214,71,88,52,0,12,23,18,65,49,0,12,126,56,0,12,71,46,12,12,43,30
1500000US110010026002,110010026002,"Block Group 2, Census Tract 26, District of Columbia, District of Columbia",502,56,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,7,10,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,495,55,361,56,284,50,0,12,43,24,167,37,74,24,77,50,33,36,0,12,10,11,0,12,23,35,44,33,0,12,0,12,23,26,21,20,134,37,69,27,0,12,0,12,50,24,19,15,65,29,5,7,0,12,24,17,36,22
1500000US110010027011,110010027011,"Block Group 1, Census Tract 27.01, District of Columbia, District of Columbia",376,158,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,0,12,0,12,0,12,4,9,0,12,0,12,4,9,0,12,372,159,141,83,98,68,0,12,64,55,17,30,17,23,43,64,43,64,0,12,0,12,43,64,0,12,0,12,0,12,0,12,0,12,0,12,231,160,108,122,0,12,0,12,95,122,13,21,123,106,0,12,92,100,15,24,16,25
1500000US110010027012,110010027012,"Block Group 2, Census Tract 27.01, District of Columbia, District of Columbia",749,135,23,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,27,14,23,0,12,0,12,14,23,0,12,9,14,9,14,0,12,0,12,0,12,726,140,198,84,120,72,0,12,93,64,10,24,17,28,78,54,43,39,0,12,0,12,14,22,29,33,35,36,0,12,12,19,14,24,9,16,528,135,275,109,7,12,228,109,25,40,15,25,253,94,19,23,169,85,32,29,33,36
1500000US110010027013,110010027013,"Block Group 3, Census Tract 27.01, District of Columbia, District of Columbia",362,70,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,10,17,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,352,68,207,66,193,62,0,12,69,49,107,52,17,21,14,22,14,22,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,145,68,57,41,0,12,31,30,13,21,13,22,88,60,0,12,53,41,24,34,11,19
1500000US110010027014,110010027014,"Block Group 4, Census Tract 27.01, District of Columbia, District of Columbia",1181,152,341,180,178,169,127,147,0,12,108,145,0,12,19,28,51,75,51,75,0,12,0,12,51,75,0,12,0,12,0,12,0,12,0,12,0,12,163,123,96,101,0,12,43,67,53,81,0,12,67,65,0,12,0,12,28,35,39,54,840,195,228,121,115,84,0,12,115,84,0,12,0,12,113,90,17,26,0,12,0,12,17,26,0,12,96,86,0,12,82,82,14,24,0,12,612,172,375,148,23,22,229,114,109,95,14,23,237,111,20,26,120,80,71,79,26,32
1500000US110010027021,110010027021,"Block Group 1, Census Tract 27.02, District of Columbia, District of Columbia",756,160,58,76,46,74,0,12,0,12,0,12,0,12,0,12,46,74,0,12,0,12,0,12,0,12,0,12,46,74,0,12,46,74,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,12,18,0,12,12,18,0,12,0,12,698,160,215,119,112,91,0,12,77,77,35,47,0,12,103,87,64,75,0,12,45,71,19,29,0,12,39,47,0,12,0,12,9,14,30,44,483,151,282,143,0,12,229,124,53,71,0,12,201,82,16,25,149,80,18,29,18,28
1500000US110010027022,110010027022,"Block Group 2, Census Tract 27.02, District of Columbia, District of Columbia",962,127,141,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,141,82,82,77,0,12,0,12,82,77,0,12,59,50,0,12,43,43,16,26,0,12,821,128,473,97,456,94,0,12,302,89,135,68,19,31,17,23,9,14,0,12,0,12,9,14,0,12,8,17,0,12,0,12,0,12,8,17,348,121,234,104,0,12,121,81,85,66,28,33,114,65,0,12,46,42,55,48,13,21
1500000US110010027023,110010027023,"Block Group 3, Census Tract 27.02, District of Columbia, District of Columbia",601,103,33,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,39,0,12,0,12,0,12,0,12,0,12,33,39,0,12,18,29,0,12,15,25,568,110,271,76,178,87,0,12,69,48,94,61,15,23,93,56,51,45,0,12,0,12,0,12,51,45,42,38,0,12,9,15,17,26,16,26,297,121,80,77,0,12,0,12,80,77,0,12,217,98,18,22,182,95,0,12,17,29
1500000US110010028011,110010028011,"Block Group 1, Census Tract 28.01, District of Columbia, District of Columbia",670,119,127,72,16,18,7,11,0,12,7,11,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,9,15,0,12,0,12,111,71,56,49,0,12,23,35,9,14,24,40,55,50,0,12,16,18,29,46,10,15,543,126,176,84,93,73,0,12,8,12,74,70,11,13,83,49,29,24,0,12,9,14,12,18,8,13,54,42,0,12,26,42,18,20,10,15,367,99,191,94,9,10,159,90,5,8,18,20,176,66,41,34,125,58,10,15,0,12
1500000US110010028012,110010028012,"Block Group 2, Census Tract 28.01, District of Columbia, District of Columbia",1053,134,198,83,114,67,44,48,0,12,44,48,0,12,0,12,70,62,28,46,0,12,28,46,0,12,0,12,42,39,0,12,22,23,12,21,8,12,84,47,41,41,0,12,0,12,0,12,41,41,43,30,0,12,10,16,16,19,17,19,855,154,495,141,132,73,0,12,48,59,62,36,22,20,363,140,239,126,37,53,173,117,29,45,0,12,124,98,0,12,46,59,66,77,12,15,360,122,221,107,5,7,179,99,24,35,13,16,139,70,0,12,109,65,21,22,9,10
1500000US110010028021,110010028021,"Block Group 1, Census Tract 28.02, District of Columbia, District of Columbia",1229,127,221,93,83,58,0,12,0,12,0,12,0,12,0,12,83,58,0,12,0,12,0,12,0,12,0,12,83,58,44,50,39,32,0,12,0,12,138,76,28,25,0,12,10,15,18,20,0,12,110,69,19,30,54,50,11,17,26,37,1008,146,393,104,143,65,0,12,120,58,16,18,7,12,250,97,130,79,18,31,85,69,17,25,10,15,120,75,0,12,101,72,19,22,0,12,615,135,416,132,22,26,259,93,83,61,52,54,199,84,11,12,178,83,0,12,10,15
1500000US110010028022,110010028022,"Block Group 2, Census Tract 28.02, District of Columbia, District of Columbia",812,102,170,74,69,77,60,74,0,12,60,74,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,15,0,12,101,40,36,28,0,12,0,12,0,12,36,28,65,41,0,12,7,10,0,12,58,39,642,103,279,90,144,69,0,12,59,44,50,35,35,41,135,74,30,35,0,12,30,35,0,12,0,12,105,61,19,31,27,26,30,46,29,37,363,79,173,67,11,13,129,60,16,19,17,19,190,62,15,18,105,48,20,21,50,37
1500000US110010029001,110010029001,"Block Group 1, Census Tract 29, District of Columbia, District of Columbia",747,89,85,45,22,26,0,12,0,12,0,12,0,12,0,12,22,26,0,12,0,12,0,12,0,12,0,12,22,26,0,12,16,24,6,12,0,12,63,36,24,23,7,11,6,9,11,17,0,12,39,31,0,12,22,24,10,17,7,12,662,98,190,57,82,45,0,12,48,34,25,26,9,15,108,41,20,22,0,12,12,18,0,12,8,12,88,35,0,12,7,11,44,25,37,26,472,94,283,86,17,16,174,70,67,46,25,23,189,56,20,17,142,56,27,33,0,12
1500000US110010029002,110010029002,"Block Group 2, Census Tract 29, District of Columbia, District of Columbia",835,87,19,20,19,20,10,15,0,12,0,12,10,15,0,12,9,15,9,15,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,816,87,374,82,247,74,0,12,174,67,56,35,17,19,127,60,43,30,0,12,31,29,12,19,0,12,84,53,0,12,12,18,62,49,10,10,442,81,218,71,2,4,147,62,51,33,18,21,224,64,15,14,147,59,36,25,26,17
1500000US110010030001,110010030001,"Block Group 1, Census Tract 30, District of Columbia, District of Columbia",761,98,121,58,36,42,0,12,0,12,0,12,0,12,0,12,36,42,0,12,0,12,0,12,0,12,0,12,36,42,0,12,25,39,11,18,0,12,85,41,13,22,0,12,0,12,0,12,13,22,72,35,19,23,0,12,0,12,53,35,640,88,203,75,186,73,0,12,149,63,24,21,13,16,17,18,9,13,0,12,9,13,0,12,0,12,8,13,0,12,0,12,0,12,8,13,437,82,229,59,44,31,144,50,19,25,22,21,208,69,0,12,127,56,46,37,35,30
1500000US110010030002,110010030002,"Block Group 2, Census Tract 30, District of Columbia, District of Columbia",685,93,192,81,148,75,15,24,0,12,0,12,0,12,15,24,133,72,0,12,0,12,0,12,0,12,0,12,133,72,39,44,50,61,44,46,0,12,44,29,21,23,0,12,13,18,0,12,8,13,23,21,6,10,10,16,7,10,0,12,493,92,288,78,138,63,0,12,113,55,17,21,8,10,150,73,26,41,0,12,25,41,0,12,1,5,124,62,17,28,45,49,43,42,19,22,205,69,89,44,0,12,26,25,63,39,0,12,116,52,11,17,78,49,20,16,7,10
1500000US110010031001,110010031001,"Block Group 1, Census Tract 31, District of Columbia, District of Columbia",1160,98,108,71,53,53,7,11,0,12,0,12,0,12,7,11,46,50,0,12,0,12,0,12,0,12,0,12,46,50,0,12,0,12,46,50,0,12,55,45,41,42,0,12,0,12,18,20,23,37,14,18,0,12,0,12,9,14,5,11,1052,122,477,123,313,115,0,12,126,55,148,90,39,37,164,83,77,65,0,12,41,38,36,47,0,12,87,46,0,12,0,12,68,41,19,21,575,124,297,104,0,12,191,78,81,60,25,22,278,94,22,15,152,71,64,46,40,34
1500000US110010032001,110010032001,"Block Group 1, Census Tract 32, District of Columbia, District of Columbia",312,75,57,53,27,32,17,27,0,12,17,27,0,12,0,12,10,16,10,16,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,30,45,30,45,0,12,0,12,30,45,0,12,0,12,0,12,0,12,0,12,0,12,255,71,180,69,85,52,0,12,44,34,27,38,14,21,95,56,18,23,0,12,0,12,18,23,0,12,77,54,0,12,9,19,20,31,48,49,75,37,32,26,0,12,18,18,0,12,14,22,43,28,0,12,17,19,10,17,16,19
1500000US110010032002,110010032002,"Block Group 2, Census Tract 32, District of Columbia, District of Columbia",447,113,69,71,28,45,0,12,0,12,0,12,0,12,0,12,28,45,0,12,0,12,0,12,0,12,0,12,28,45,0,12,28,45,0,12,0,12,41,55,0,12,0,12,0,12,0,12,0,12,41,55,0,12,32,51,0,12,9,16,378,104,182,75,81,51,0,12,47,40,23,27,11,17,101,65,44,48,0,12,18,18,26,44,0,12,57,55,0,12,57,55,0,12,0,12,196,73,55,33,0,12,46,34,0,12,9,14,141,70,0,12,52,57,70,46,19,22
1500000US110010032003,110010032003,"Block Group 3, Census Tract 32, District of Columbia, District of Columbia",524,127,99,58,75,52,31,43,0,12,4,8,27,43,0,12,44,42,0,12,0,12,0,12,0,12,0,12,44,42,0,12,19,21,25,37,0,12,24,27,24,27,0,12,6,15,18,21,0,12,0,12,0,12,0,12,0,12,0,12,425,119,323,115,161,91,0,12,38,23,77,70,46,54,162,90,88,86,34,54,0,12,54,72,0,12,74,42,0,12,36,33,28,30,10,16,102,63,44,49,0,12,35,47,9,13,0,12,58,43,21,34,17,19,0,12,20,20
1500000US110010032004,110010032004,"Block Group 4, Census Tract 32, District of Columbia, District of Columbia",382,86,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12,0,12,0,12,22,34,22,34,0,12,0,12,0,12,360,82,200,68,98,44,0,12,64,33,30,27,4,9,102,56,20,17,0,12,8,14,12,18,0,12,82,53,0,12,25,40,17,27,40,33,160,58,52,40,0,12,43,37,9,13,0,12,108,43,20,31,59,29,0,12,29,26
1500000US110010033011,110010033011,"Block Group 1, Census Tract 33.01, District of Columbia, District of Columbia",456,84,29,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,36,0,12,0,12,0,12,0,12,0,12,29,36,22,34,0,12,0,12,7,11,427,84,267,85,195,77,0,12,169,80,7,11,19,17,72,41,31,26,0,12,13,19,18,19,0,12,41,33,0,12,19,21,14,18,8,12,160,46,60,35,0,12,36,33,15,17,9,13,100,42,9,14,53,30,32,29,6,10
1500000US110010033012,110010033012,"Block Group 2, Census Tract 33.01, District of Columbia, District of Columbia",497,96,47,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,47,12,18,0,12,12,18,0,12,0,12,35,43,24,39,0,12,11,17,0,12,450,96,114,57,71,46,0,12,53,38,18,22,0,12,43,32,0,12,0,12,0,12,0,12,0,12,43,32,0,12,10,14,16,19,17,22,336,102,265,100,27,42,156,74,69,46,13,14,71,35,0,12,34,23,31,26,6,9
1500000US110010033013,110010033013,"Block Group 3, Census Tract 33.01, District of Columbia, District of Columbia",553,98,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,553,98,127,48,52,32,0,12,52,32,0,12,0,12,75,42,0,12,0,12,0,12,0,12,0,12,75,42,0,12,22,32,27,24,26,25,426,100,183,85,0,12,94,62,82,56,7,11,243,81,22,28,129,64,48,42,44,37
1500000US110010033021,110010033021,"Block Group 1, Census Tract 33.02, District of Columbia, District of Columbia",467,59,53,32,24,19,18,17,0,12,13,18,0,12,5,8,6,9,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,6,9,29,23,18,22,0,12,12,21,0,12,6,8,11,11,0,12,0,12,6,8,5,8,414,64,255,68,152,54,0,12,80,39,68,37,4,8,103,50,23,25,0,12,6,9,17,24,0,12,80,42,0,12,38,37,26,27,16,25,159,43,75,33,3,4,47,29,14,13,11,11,84,28,3,5,56,26,11,9,14,12
1500000US110010033022,110010033022,"Block Group 2, Census Tract 33.02, District of Columbia, District of Columbia",459,54,60,39,20,31,0,12,0,12,0,12,0,12,0,12,20,31,0,12,0,12,0,12,0,12,0,12,20,31,0,12,20,31,0,12,0,12,40,30,10,11,0,12,0,12,4,7,6,9,30,27,11,17,13,21,6,9,0,12,399,60,150,46,107,44,0,12,71,33,36,24,0,12,43,23,14,15,0,12,4,6,10,14,0,12,29,18,3,5,0,12,17,14,9,9,249,59,132,43,15,13,77,41,31,19,9,9,117,48,10,9,70,40,32,28,5,8
1500000US110010034001,110010034001,"Block Group 1, Census Tract 34, District of Columbia, District of Columbia",515,98,165,72,33,38,0,12,0,12,0,12,0,12,0,12,33,38,0,12,0,12,0,12,0,12,0,12,33,38,0,12,0,12,10,15,23,34,132,58,51,31,0,12,10,15,41,28,0,12,81,55,0,12,65,53,9,15,7,11,350,91,184,85,104,66,0,12,51,38,53,55,0,12,80,65,12,22,0,12,0,12,0,12,12,22,68,61,0,12,6,11,62,61,0,12,166,61,48,36,0,12,29,30,9,15,10,14,118,59,0,12,11,19,61,54,46,26
1500000US110010034002,110010034002,"Block Group 2, Census Tract 34, District of Columbia, District of Columbia",663,95,77,48,34,42,0,12,0,12,0,12,0,12,0,12,34,42,22,38,0,12,22,38,0,12,0,12,12,19,0,12,12,19,0,12,0,12,43,36,18,22,0,12,0,12,18,22,0,12,25,24,0,12,9,14,16,20,0,12,586,99,210,88,75,56,0,12,66,54,9,13,0,12,135,75,72,63,0,12,39,50,33,41,0,12,63,46,8,13,55,46,0,12,0,12,376,104,116,64,0,12,99,62,17,18,0,12,260,89,15,18,156,77,59,47,30,25
1500000US110010035001,110010035001,"Block Group 1, Census Tract 35, District of Columbia, District of Columbia",653,77,91,51,37,37,5,8,0,12,0,12,0,12,5,8,32,36,16,25,0,12,16,25,0,12,0,12,16,25,0,12,16,25,0,12,0,12,54,35,17,18,11,16,0,12,6,8,0,12,37,30,9,15,14,15,0,12,14,22,562,76,238,75,129,54,0,12,94,54,23,15,12,13,109,66,10,11,0,12,0,12,5,8,5,8,99,65,0,12,35,40,47,49,17,17,324,71,194,64,21,25,145,54,10,8,18,22,130,54,23,27,97,44,5,9,5,8
1500000US110010035002,110010035002,"Block Group 2, Census Tract 35, District of Columbia, District of Columbia",510,83,179,52,33,26,5,7,0,12,0,12,5,7,0,12,28,25,0,12,0,12,0,12,0,12,0,12,28,25,0,12,11,19,17,16,0,12,146,50,61,33,0,12,16,26,12,12,33,23,85,36,0,12,6,8,36,27,43,26,331,78,149,66,67,34,0,12,26,16,17,15,24,27,82,56,30,33,0,12,0,12,30,33,0,12,52,46,0,12,23,28,29,37,0,12,182,51,171,53,3,6,144,50,5,8,19,24,11,16,0,12,0,12,11,16,0,12
1500000US110010036001,110010036001,"Block Group 1, Census Tract 36, District of Columbia, District of Columbia",779,156,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,9,4,9,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,775,157,283,146,206,125,0,12,170,108,36,52,0,12,77,68,32,52,0,12,0,12,32,52,0,12,45,43,0,12,28,39,17,27,0,12,492,150,380,160,33,42,201,119,146,106,0,12,112,64,8,13,104,65,0,12,0,12
1500000US110010036002,110010036002,"Block Group 2, Census Tract 36, District of Columbia, District of Columbia",617,147,83,45,16,26,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,16,26,67,45,52,39,0,12,21,34,15,24,16,24,15,19,9,16,6,11,0,12,0,12,534,146,166,77,35,38,0,12,30,35,5,17,0,12,131,64,67,76,0,12,0,12,67,76,0,12,64,75,0,12,28,57,36,44,0,12,368,137,236,130,19,23,158,124,31,37,28,30,132,71,22,26,85,58,0,12,25,30
1500000US110010036003,110010036003,"Block Group 3, Census Tract 36, District of Columbia, District of Columbia",641,124,54,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,65,17,25,2,6,15,25,0,12,0,12,37,60,37,60,0,12,0,12,0,12,587,118,223,104,139,73,0,12,100,69,29,34,10,22,84,60,0,12,0,12,0,12,0,12,0,12,84,60,0,12,0,12,0,12,84,60,364,121,256,118,31,49,183,98,34,44,8,16,108,65,13,19,41,37,54,54,0,12
1500000US110010037001,110010037001,"Block Group 1, Census Tract 37, District of Columbia, District of Columbia",737,131,43,60,43,60,0,12,0,12,0,12,0,12,0,12,43,60,0,12,0,12,0,12,0,12,0,12,43,60,0,12,43,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,694,139,279,124,156,82,0,12,141,78,15,24,0,12,123,89,17,27,0,12,17,27,0,12,0,12,106,85,0,12,35,43,71,71,0,12,415,117,269,133,7,11,173,119,77,65,12,20,146,83,35,33,75,70,23,26,13,22
1500000US110010037002,110010037002,"Block Group 2, Census Tract 37, District of Columbia, District of Columbia",927,156,236,123,51,62,15,24,0,12,0,12,0,12,15,24,36,58,0,12,0,12,0,12,0,12,0,12,36,58,36,58,0,12,0,12,0,12,185,108,94,70,0,12,31,48,35,41,28,32,91,84,0,12,0,12,48,64,43,53,691,167,195,124,78,62,0,12,35,31,32,51,11,20,117,105,9,14,9,14,0,12,0,12,0,12,108,104,0,12,61,89,22,33,25,27,496,139,291,104,45,51,229,116,17,26,0,12,205,105,14,21,181,102,10,16,0,12
1500000US110010037003,110010037003,"Block Group 3, Census Tract 37, District of Columbia, District of Columbia",862,142,158,96,40,68,0,12,0,12,0,12,0,12,0,12,40,68,0,12,0,12,0,12,0,12,0,12,40,68,0,12,40,68,0,12,0,12,118,60,20,23,8,14,0,12,0,12,12,18,98,60,9,16,24,37,31,37,34,29,704,135,200,113,135,92,0,12,47,44,69,80,19,26,65,73,0,12,0,12,0,12,0,12,0,12,65,73,0,12,65,73,0,12,0,12,504,117,283,109,0,12,165,76,118,88,0,12,221,115,0,12,194,108,27,30,0,12
1500000US110010038001,110010038001,"Block Group 1, Census Tract 38, District of Columbia, District of Columbia",1076,159,93,58,13,21,13,21,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,54,32,27,0,12,13,20,19,30,0,12,48,46,0,12,32,38,16,25,0,12,983,155,369,139,303,119,0,12,282,114,21,33,0,12,66,68,50,67,0,12,50,67,0,12,0,12,16,25,0,12,0,12,0,12,16,25,614,168,314,142,0,12,246,125,53,56,15,23,300,117,11,17,230,108,30,34,29,33
1500000US110010038002,110010038002,"Block Group 2, Census Tract 38, District of Columbia, District of Columbia",1078,157,147,101,51,80,0,12,0,12,0,12,0,12,0,12,51,80,51,80,0,12,51,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,63,15,23,0,12,0,12,15,23,0,12,81,63,44,52,37,44,0,12,0,12,931,153,201,85,201,85,0,12,133,73,26,32,42,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,730,158,384,105,0,12,255,80,96,70,33,37,346,143,0,12,124,67,222,122,0,12
1500000US110010038003,110010038003,"Block Group 3, Census Tract 38, District of Columbia, District of Columbia",494,116,90,68,12,21,0,12,0,12,0,12,0,12,0,12,12,21,0,12,0,12,0,12,0,12,0,12,12,21,0,12,0,12,12,21,0,12,78,64,56,54,0,12,0,12,56,54,0,12,22,35,0,12,0,12,22,35,0,12,404,108,155,66,91,59,0,12,70,38,0,12,21,39,64,47,0,12,0,12,0,12,0,12,0,12,64,47,0,12,0,12,64,47,0,12,249,111,109,72,0,12,42,39,67,60,0,12,140,79,10,15,55,48,49,48,26,39
1500000US110010039001,110010039001,"Block Group 1, Census Tract 39, District of Columbia, District of Columbia",812,133,118,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,118,89,64,78,0,12,17,26,47,73,0,12,54,46,10,17,28,32,16,26,0,12,694,136,165,67,165,67,0,12,149,61,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,529,145,183,100,0,12,145,91,38,44,0,12,346,131,0,12,308,131,0,12,38,35
1500000US110010039002,110010039002,"Block Group 2, Census Tract 39, District of Columbia, District of Columbia",677,137,85,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,85,87,14,23,0,12,0,12,0,12,14,23,71,83,31,50,40,65,0,12,0,12,592,130,119,61,119,61,0,12,58,38,32,35,29,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,473,137,249,118,0,12,119,92,91,68,39,37,224,109,0,12,197,107,16,26,11,18
1500000US110010039003,110010039003,"Block Group 3, Census Tract 39, District of Columbia, District of Columbia",685,121,12,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,12,20,673,123,159,68,145,64,0,12,96,53,49,37,0,12,14,22,0,12,0,12,0,12,0,12,0,12,14,22,0,12,14,22,0,12,0,12,514,126,218,100,11,18,138,77,55,55,14,22,296,131,38,46,156,86,48,45,54,85
1500000US110010039004,110010039004,"Block Group 4, Census Tract 39, District of Columbia, District of Columbia",455,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,455,107,106,53,65,41,0,12,45,35,20,27,0,12,41,37,0,12,0,12,0,12,0,12,0,12,41,37,0,12,0,12,41,37,0,12,349,103,121,66,0,12,74,53,16,25,31,35,228,99,0,12,156,100,44,42,28,33
